GISJOIN,YEAR,STUSAB,STATE,STATEA,COUNTY,COUNTYA,TRACTA,BLKGRPA,GEOID,NAME,BTTRA,BTBGA,Total,not_hisp_lat,not_white,not_black,not_aian,not_asian,not_nhpi,not_other,not_two_more,not_two_incl_someother,not_two_excl_someother_three,hisp_lat,hisp_white,hisp_black,hisp_aian,hisp_asian,hisp_nhpi,hisp_other,hisp_two_more,hisp_two_incl_someother,hisp_two_excl_someother_three
G26000700003001,2016-2020,MI,Michigan,26,Alpena County,7,300,1,15000US260070003001,"Block Group 1, Census Tract 3, Alpena County, Michigan",,,852,852,852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G26000700003002,2016-2020,MI,Michigan,26,Alpena County,7,300,2,15000US260070003002,"Block Group 2, Census Tract 3, Alpena County, Michigan",,,731,731,706,0,0,0,0,0,25,0,25,0,0,0,0,0,0,0,0,0,0
G26000700003003,2016-2020,MI,Michigan,26,Alpena County,7,300,3,15000US260070003003,"Block Group 3, Census Tract 3, Alpena County, Michigan",,,948,931,924,3,0,0,0,0,4,0,4,17,0,1,0,0,0,16,0,0,0
G26000700003004,2016-2020,MI,Michigan,26,Alpena County,7,300,4,15000US260070003004,"Block Group 4, Census Tract 3, Alpena County, Michigan",,,836,836,791,26,4,8,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0
G26000700004001,2016-2020,MI,Michigan,26,Alpena County,7,400,1,15000US260070004001,"Block Group 1, Census Tract 4, Alpena County, Michigan",,,569,569,569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G26000700004002,2016-2020,MI,Michigan,26,Alpena County,7,400,2,15000US260070004002,"Block Group 2, Census Tract 4, Alpena County, Michigan",,,959,896,782,58,9,0,0,0,47,0,47,63,40,0,0,0,0,0,23,23,0
G26000700004003,2016-2020,MI,Michigan,26,Alpena County,7,400,3,15000US260070004003,"Block Group 3, Census Tract 4, Alpena County, Michigan",,,733,719,706,13,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0
G26000700004004,2016-2020,MI,Michigan,26,Alpena County,7,400,4,15000US260070004004,"Block Group 4, Census Tract 4, Alpena County, Michigan",,,599,599,599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G26000700005001,2016-2020,MI,Michigan,26,Alpena County,7,500,1,15000US260070005001,"Block Group 1, Census Tract 5, Alpena County, Michigan",,,753,650,639,0,0,0,0,0,11,10,1,103,14,0,0,0,0,0,89,89,0
G26000700005002,2016-2020,MI,Michigan,26,Alpena County,7,500,2,15000US260070005002,"Block Group 2, Census Tract 5, Alpena County, Michigan",,,523,520,478,8,8,0,0,0,26,0,26,3,3,0,0,0,0,0,0,0,0
G26000700005003,2016-2020,MI,Michigan,26,Alpena County,7,500,3,15000US260070005003,"Block Group 3, Census Tract 5, Alpena County, Michigan",,,507,507,495,1,0,5,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0
G26000700006001,2016-2020,MI,Michigan,26,Alpena County,7,600,1,15000US260070006001,"Block Group 1, Census Tract 6, Alpena County, Michigan",,,1257,1248,1230,0,0,0,4,0,14,0,14,9,9,0,0,0,0,0,0,0,0
G26000700006002,2016-2020,MI,Michigan,26,Alpena County,7,600,2,15000US260070006002,"Block Group 2, Census Tract 6, Alpena County, Michigan",,,1738,1724,1626,16,7,75,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0
G26000700007001,2016-2020,MI,Michigan,26,Alpena County,7,700,1,15000US260070007001,"Block Group 1, Census Tract 7, Alpena County, Michigan",,,1156,1144,1079,1,0,12,0,0,52,0,52,12,0,0,0,0,0,0,12,12,0
G26000700007002,2016-2020,MI,Michigan,26,Alpena County,7,700,2,15000US260070007002,"Block Group 2, Census Tract 7, Alpena County, Michigan",,,1196,1172,1124,2,15,0,0,0,31,0,31,24,24,0,0,0,0,0,0,0,0
G26000700007003,2016-2020,MI,Michigan,26,Alpena County,7,700,3,15000US260070007003,"Block Group 3, Census Tract 7, Alpena County, Michigan",,,669,669,662,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G26000700008001,2016-2020,MI,Michigan,26,Alpena County,7,800,1,15000US260070008001,"Block Group 1, Census Tract 8, Alpena County, Michigan",,,924,898,873,1,0,0,0,0,24,0,24,26,26,0,0,0,0,0,0,0,0
G26000700008002,2016-2020,MI,Michigan,26,Alpena County,7,800,2,15000US260070008002,"Block Group 2, Census Tract 8, Alpena County, Michigan",,,873,819,819,0,0,0,0,0,0,0,0,54,43,0,0,0,0,11,0,0,0
G26000700008003,2016-2020,MI,Michigan,26,Alpena County,7,800,3,15000US260070008003,"Block Group 3, Census Tract 8, Alpena County, Michigan",,,816,798,792,0,0,0,0,0,6,0,6,18,18,0,0,0,0,0,0,0,0
G26000700008004,2016-2020,MI,Michigan,26,Alpena County,7,800,4,15000US260070008004,"Block Group 4, Census Tract 8, Alpena County, Michigan",,,628,617,602,0,0,0,0,0,15,0,15,11,11,0,0,0,0,0,0,0,0
G26000700009001,2016-2020,MI,Michigan,26,Alpena County,7,900,1,15000US260070009001,"Block Group 1, Census Tract 9, Alpena County, Michigan",,,510,509,489,7,0,0,0,0,13,0,13,1,0,0,0,0,0,0,1,1,0
G26000700009002,2016-2020,MI,Michigan,26,Alpena County,7,900,2,15000US260070009002,"Block Group 2, Census Tract 9, Alpena County, Michigan",,,1261,1261,1254,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G26000700009003,2016-2020,MI,Michigan,26,Alpena County,7,900,3,15000US260070009003,"Block Group 3, Census Tract 9, Alpena County, Michigan",,,741,739,680,14,0,6,28,0,11,0,11,2,2,0,0,0,0,0,0,0,0
G26000709900000,2016-2020,MI,Michigan,26,Alpena County,7,990000,0,15000US260079900000,"Block Group 0, Census Tract 9900, Alpena County, Michigan",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G26000909601001,2016-2020,MI,Michigan,26,Antrim County,9,960100,1,15000US260099601001,"Block Group 1, Census Tract 9601, Antrim County, Michigan",,,577,577,560,9,0,3,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0
G26000909601002,2016-2020,MI,Michigan,26,Antrim County,9,960100,2,15000US260099601002,"Block Group 2, Census Tract 9601, Antrim County, Michigan",,,678,673,619,0,17,6,0,0,31,0,31,5,5,0,0,0,0,0,0,0,0
G26000909601003,2016-2020,MI,Michigan,26,Antrim County,9,960100,3,15000US260099601003,"Block Group 3, Census Tract 9601, Antrim County, Michigan",,,548,519,518,0,0,0,0,0,1,0,1,29,29,0,0,0,0,0,0,0,0
G26000909601004,2016-2020,MI,Michigan,26,Antrim County,9,960100,4,15000US260099601004,"Block Group 4, Census Tract 9601, Antrim County, Michigan",,,995,988,985,0,3,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0
G26000909602001,2016-2020,MI,Michigan,26,Antrim County,9,960200,1,15000US260099602001,"Block Group 1, Census Tract 9602, Antrim County, Michigan",,,1372,1367,1332,0,19,16,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0
G26000909602002,2016-2020,MI,Michigan,26,Antrim County,9,960200,2,15000US260099602002,"Block Group 2, Census Tract 9602, Antrim County, Michigan",,,761,738,717,0,0,0,0,0,21,0,21,23,21,0,0,0,0,0,2,0,2
G26000909602003,2016-2020,MI,Michigan,26,Antrim County,9,960200,3,15000US260099602003,"Block Group 3, Census Tract 9602, Antrim County, Michigan",,,839,821,785,0,0,14,0,7,15,0,15,18,12,0,0,5,0,0,1,0,1
G26000909603001,2016-2020,MI,Michigan,26,Antrim County,9,960300,1,15000US260099603001,"Block Group 1, Census Tract 9603, Antrim County, Michigan",,,927,927,920,1,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0
G26000909603002,2016-2020,MI,Michigan,26,Antrim County,9,960300,2,15000US260099603002,"Block Group 2, Census Tract 9603, Antrim County, Michigan",,,816,809,777,0,17,8,0,0,7,0,7,7,0,0,0,0,0,7,0,0,0
G26000909603003,2016-2020,MI,Michigan,26,Antrim County,9,960300,3,15000US260099603003,"Block Group 3, Census Tract 9603, Antrim County, Michigan",,,611,611,611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G26000909603004,2016-2020,MI,Michigan,26,Antrim County,9,960300,4,15000US260099603004,"Block Group 4, Census Tract 9603, Antrim County, Michigan",,,485,485,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G26000909604011,2016-2020,MI,Michigan,26,Antrim County,9,960401,1,15000US260099604011,"Block Group 1, Census Tract 9604.01, Antrim County, Michigan",,,505,450,436,9,0,0,0,0,5,0,5,55,55,0,0,0,0,0,0,0,0
G26000909604012,2016-2020,MI,Michigan,26,Antrim County,9,960401,2,15000US260099604012,"Block Group 2, Census Tract 9604.01, Antrim County, Michigan",,,374,374,360,0,0,0,0,0,14,2,12,0,0,0,0,0,0,0,0,0,0
G26000909604021,2016-2020,MI,Michigan,26,Antrim County,9,960402,1,15000US260099604021,"Block Group 1, Census Tract 9604.02, Antrim County, Michigan",,,1234,1210,1081,7,7,10,0,0,105,0,105,24,7,0,0,0,0,0,17,17,0
G26000909604022,2016-2020,MI,Michigan,26,Antrim County,9,960402,2,15000US260099604022,"Block Group 2, Census Tract 9604.02, Antrim County, Michigan",,,878,876,872,0,4,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
G26000909605011,2016-2020,MI,Michigan,26,Antrim County,9,960501,1,15000US260099605011,"Block Group 1, Census Tract 9605.01, Antrim County, Michigan",,,1153,1149,1139,4,6,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
G26000909605012,2016-2020,MI,Michigan,26,Antrim County,9,960501,2,15000US260099605012,"Block Group 2, Census Tract 9605.01, Antrim County, Michigan",,,994,901,808,0,18,0,0,64,11,0,11,93,47,0,19,0,0,27,0,0,0
G26000909605021,2016-2020,MI,Michigan,26,Antrim County,9,960502,1,15000US260099605021,"Block Group 1, Census Tract 9605.02, Antrim County, Michigan",,,469,469,464,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G26000909605022,2016-2020,MI,Michigan,26,Antrim County,9,960502,2,15000US260099605022,"Block Group 2, Census Tract 9605.02, Antrim County, Michigan",,,805,747,708,0,5,5,0,9,20,0,20,58,0,0,0,0,0,0,58,0,58
G26000909606001,2016-2020,MI,Michigan,26,Antrim County,9,960600,1,15000US260099606001,"Block Group 1, Census Tract 9606, Antrim County, Michigan",,,784,732,732,0,0,0,0,0,0,0,0,52,41,0,0,0,0,7,4,0,4
G26000909606002,2016-2020,MI,Michigan,26,Antrim County,9,960600,2,15000US260099606002,"Block Group 2, Census Tract 9606, Antrim County, Michigan",,,608,579,571,0,0,0,0,0,8,0,8,29,11,0,0,0,0,0,18,18,0
G26000909606003,2016-2020,MI,Michigan,26,Antrim County,9,960600,3,15000US260099606003,"Block Group 3, Census Tract 9606, Antrim County, Michigan",,,913,913,900,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0
G26000909606004,2016-2020,MI,Michigan,26,Antrim County,9,960600,4,15000US260099606004,"Block Group 4, Census Tract 9606, Antrim County, Michigan",,,919,903,897,0,0,0,0,0,6,5,1,16,0,0,0,0,0,0,16,16,0
G26000909607011,2016-2020,MI,Michigan,26,Antrim County,9,960701,1,15000US260099607011,"Block Group 1, Census Tract 9607.01, Antrim County, Michigan",,,1530,1482,1455,0,27,0,0,0,0,0,0,48,48,0,0,0,0,0,0,0,0
G26000909607012,2016-2020,MI,Michigan,26,Antrim County,9,960701,2,15000US260099607012,"Block Group 2, Census Tract 9607.01, Antrim County, Michigan",,,310,310,294,0,0,0,0,0,16,0,16,0,0,0,0,0,0,0,0,0,0
G26000909607013,2016-2020,MI,Michigan,26,Antrim County,9,960701,3,15000US260099607013,"Block Group 3, Census Tract 9607.01, Antrim County, Michigan",,,1257,1237,1189,6,2,2,0,0,38,0,38,20,20,0,0,0,0,0,0,0,0
G26000909607021,2016-2020,MI,Michigan,26,Antrim County,9,960702,1,15000US260099607021,"Block Group 1, Census Tract 9607.02, Antrim County, Michigan",,,818,816,780,17,0,0,0,0,19,0,19,2,0,0,0,0,0,2,0,0,0
G26000909607022,2016-2020,MI,Michigan,26,Antrim County,9,960702,2,15000US260099607022,"Block Group 2, Census Tract 9607.02, Antrim County, Michigan",,,1141,1092,965,48,0,24,0,0,55,0,55,49,49,0,0,0,0,0,0,0,0
G26000909900000,2016-2020,MI,Michigan,26,Antrim County,9,990000,0,15000US260099900000,"Block Group 0, Census Tract 9900, Antrim County, Michigan",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G26001109701001,2016-2020,MI,Michigan,26,Arenac County,11,970100,1,15000US260119701001,"Block Group 1, Census Tract 9701, Arenac County, Michigan",,,839,827,826,0,0,0,0,0,1,0,1,12,12,0,0,0,0,0,0,0,0
G26001109701002,2016-2020,MI,Michigan,26,Arenac County,11,970100,2,15000US260119701002,"Block Group 2, Census Tract 9701, Arenac County, Michigan",,,679,676,649,0,9,2,0,2,14,0,14,3,0,0,0,0,0,0,3,3,0
G26001109701003,2016-2020,MI,Michigan,26,Arenac County,11,970100,3,15000US260119701003,"Block Group 3, Census Tract 9701, Arenac County, Michigan",,,746,696,652,0,44,0,0,0,0,0,0,50,19,0,0,0,0,0,31,31,0
G26001109702001,2016-2020,MI,Michigan,26,Arenac County,11,970200,1,15000US260119702001,"Block Group 1, Census Tract 9702, Arenac County, Michigan",,,1404,1404,1339,0,16,0,0,0,49,0,49,0,0,0,0,0,0,0,0,0,0
G26001109702002,2016-2020,MI,Michigan,26,Arenac County,11,970200,2,15000US260119702002,"Block Group 2, Census Tract 9702, Arenac County, Michigan",,,880,857,857,0,0,0,0,0,0,0,0,23,23,0,0,0,0,0,0,0,0
G26001109702003,2016-2020,MI,Michigan,26,Arenac County,11,970200,3,15000US260119702003,"Block Group 3, Census Tract 9702, Arenac County, Michigan",,,930,905,859,14,0,18,0,0,14,0,14,25,25,0,0,0,0,0,0,0,0
G26001109703001,2016-2020,MI,Michigan,26,Arenac County,11,970300,1,15000US260119703001,"Block Group 1, Census Tract 9703, Arenac County, Michigan",,,748,741,712,16,10,0,0,0,3,0,3,7,7,0,0,0,0,0,0,0,0
G26001109703002,2016-2020,MI,Michigan,26,Arenac County,11,970300,2,15000US260119703002,"Block Group 2, Census Tract 9703, Arenac County, Michigan",,,861,834,816,0,15,0,0,1,2,0,2,27,27,0,0,0,0,0,0,0,0
G26001109703003,2016-2020,MI,Michigan,26,Arenac County,11,970300,3,15000US260119703003,"Block Group 3, Census Tract 9703, Arenac County, Michigan",,,1194,1121,1096,14,8,0,0,0,3,0,3,73,50,0,0,0,0,13,10,0,10
G26001109704001,2016-2020,MI,Michigan,26,Arenac County,11,970400,1,15000US260119704001,"Block Group 1, Census Tract 9704, Arenac County, Michigan",,,992,992,977,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,0,0,0
G26001109704002,2016-2020,MI,Michigan,26,Arenac County,11,970400,2,15000US260119704002,"Block Group 2, Census Tract 9704, Arenac County, Michigan",,,734,734,648,13,7,3,0,0,63,0,63,0,0,0,0,0,0,0,0,0,0
G26001109704003,2016-2020,MI,Michigan,26,Arenac County,11,970400,3,15000US260119704003,"Block Group 3, Census Tract 9704, Arenac County, Michigan",,,1019,1014,999,0,0,0,0,0,15,3,12,5,5,0,0,0,0,0,0,0,0
G26001109705001,2016-2020,MI,Michigan,26,Arenac County,11,970500,1,15000US260119705001,"Block Group 1, Census Tract 9705, Arenac County, Michigan",,,538,538,519,0,14,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0
G26001109705002,2016-2020,MI,Michigan,26,Arenac County,11,970500,2,15000US260119705002,"Block Group 2, Census Tract 9705, Arenac County, Michigan",,,1105,1095,1056,0,14,2,0,0,23,0,23,10,7,0,0,0,0,0,3,3,0
G26001109705003,2016-2020,MI,Michigan,26,Arenac County,11,970500,3,15000US260119705003,"Block Group 3, Census Tract 9705, Arenac County, Michigan",,,741,715,690,4,7,0,0,0,14,2,12,26,26,0,0,0,0,0,0,0,0
G26001109705004,2016-2020,MI,Michigan,26,Arenac County,11,970500,4,15000US260119705004,"Block Group 4, Census Tract 9705, Arenac County, Michigan",,,703,683,638,5,32,8,0,0,0,0,0,20,0,0,0,0,4,0,16,0,16
G26001109705005,2016-2020,MI,Michigan,26,Arenac County,11,970500,5,15000US260119705005,"Block Group 5, Census Tract 9705, Arenac County, Michigan",,,900,877,850,0,17,0,0,0,10,0,10,23,6,0,4,0,0,0,13,0,13
G26001109900000,2016-2020,MI,Michigan,26,Arenac County,11,990000,0,15000US260119900000,"Block Group 0, Census Tract 9900, Arenac County, Michigan",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G26001109901000,2016-2020,MI,Michigan,26,Arenac County,11,990100,0,15000US260119901000,"Block Group 0, Census Tract 9901, Arenac County, Michigan",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G26001300001001,2016-2020,MI,Michigan,26,Baraga County,13,100,1,15000US260130001001,"Block Group 1, Census Tract 1, Baraga County, Michigan",,,537,502,481,0,8,0,0,0,13,0,13,35,14,0,0,0,0,0,21,0,21
G26001300001002,2016-2020,MI,Michigan,26,Baraga County,13,100,2,15000US260130001002,"Block Group 2, Census Tract 1, Baraga County, Michigan",,,1393,1375,1101,3,199,7,0,0,65,0,65,18,12,0,6,0,0,0,0,0,0
G26001300001003,2016-2020,MI,Michigan,26,Baraga County,13,100,3,15000US260130001003,"Block Group 3, Census Tract 1, Baraga County, Michigan",,,1137,1128,889,14,117,7,0,0,101,0,101,9,9,0,0,0,0,0,0,0,0
G26001300001004,2016-2020,MI,Michigan,26,Baraga County,13,100,4,15000US260130001004,"Block Group 4, Census Tract 1, Baraga County, Michigan",,,1059,1047,941,27,11,4,0,0,64,0,64,12,6,0,0,0,0,6,0,0,0
G26001300002001,2016-2020,MI,Michigan,26,Baraga County,13,200,1,15000US260130002001,"Block Group 1, Census Tract 2, Baraga County, Michigan",,,637,630,476,0,58,0,0,0,96,0,96,7,0,0,0,0,0,0,7,7,0
G26001300002002,2016-2020,MI,Michigan,26,Baraga County,13,200,2,15000US260130002002,"Block Group 2, Census Tract 2, Baraga County, Michigan",,,2516,2461,1135,677,449,22,1,7,170,0,170,55,32,0,0,0,0,8,15,15,0
G26001300002003,2016-2020,MI,Michigan,26,Baraga County,13,200,3,15000US260130002003,"Block Group 3, Census Tract 2, Baraga County, Michigan",,,394,394,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G26001300002004,2016-2020,MI,Michigan,26,Baraga County,13,200,4,15000US260130002004,"Block Group 4, Census Tract 2, Baraga County, Michigan",,,664,661,645,1,5,0,0,0,10,0,10,3,3,0,0,0,0,0,0,0,0
G26001309901000,2016-2020,MI,Michigan,26,Baraga County,13,990100,0,15000US260139901000,"Block Group 0, Census Tract 9901, Baraga County, Michigan",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G26001500101001,2016-2020,MI,Michigan,26,Barry County,15,10100,1,15000US260150101001,"Block Group 1, Census Tract 101, Barry County, Michigan",,,1282,1227,1223,0,0,2,0,0,2,0,2,55,55,0,0,0,0,0,0,0,0
G26001500101002,2016-2020,MI,Michigan,26,Barry County,15,10100,2,15000US260150101002,"Block Group 2, Census Tract 101, Barry County, Michigan",,,1062,1043,1037,0,4,0,0,0,2,1,1,19,0,0,0,0,0,19,0,0,0
G26001500101003,2016-2020,MI,Michigan,26,Barry County,15,10100,3,15000US260150101003,"Block Group 3, Census Tract 101, Barry County, Michigan",,,1582,1477,1462,0,3,0,0,12,0,0,0,105,76,0,0,0,0,0,29,29,0
G26001500101004,2016-2020,MI,Michigan,26,Barry County,15,10100,4,15000US260150101004,"Block Group 4, Census Tract 101, Barry County, Michigan",,,1093,1093,1093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G26001500101005,2016-2020,MI,Michigan,26,Barry County,15,10100,5,15000US260150101005,"Block Group 5, Census Tract 101, Barry County, Michigan",,,1055,1006,984,0,9,0,0,0,13,11,2,49,49,0,0,0,0,0,0,0,0
G26001500102001,2016-2020,MI,Michigan,26,Barry County,15,10200,1,15000US260150102001,"Block Group 1, Census Tract 102, Barry County, Michigan",,,1498,1480,1455,0,0,0,0,0,25,0,25,18,18,0,0,0,0,0,0,0,0
G26001500102002,2016-2020,MI,Michigan,26,Barry County,15,10200,2,15000US260150102002,"Block Group 2, Census Tract 102, Barry County, Michigan",,,1093,1004,991,0,0,0,0,0,13,0,13,89,0,0,0,0,0,89,0,0,0
G26001500102003,2016-2020,MI,Michigan,26,Barry County,15,10200,3,15000US260150102003,"Block Group 3, Census Tract 102, Barry County, Michigan",,,1012,953,935,3,0,0,0,0,15,0,15,59,59,0,0,0,0,0,0,0,0
G26001500102004,2016-2020,MI,Michigan,26,Barry County,15,10200,4,15000US260150102004,"Block Group 4, Census Tract 102, Barry County, Michigan",,,2237,2223,2076,6,5,123,0,0,13,0,13,14,14,0,0,0,0,0,0,0,0
G26001500103011,2016-2020,MI,Michigan,26,Barry County,15,10301,1,15000US260150103011,"Block Group 1, Census Tract 103.01, Barry County, Michigan",,,1417,1299,1122,8,0,14,0,0,155,0,155,118,0,0,0,0,0,0,118,37,81
G26001500103012,2016-2020,MI,Michigan,26,Barry County,15,10301,2,15000US260150103012,"Block Group 2, Census Tract 103.01, Barry County, Michigan",,,1917,1767,1757,0,0,0,0,0,10,0,10,150,0,0,0,0,0,150,0,0,0
G26001500103021,2016-2020,MI,Michigan,26,Barry County,15,10302,1,15000US260150103021,"Block Group 1, Census Tract 103.02, Barry County, Michigan",,,2094,2094,2079,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G26001500103022,2016-2020,MI,Michigan,26,Barry County,15,10302,2,15000US260150103022,"Block Group 2, Census Tract 103.02, Barry County, Michigan",,,2850,2824,2711,24,0,0,0,0,89,0,89,26,18,0,0,0,0,0,8,0,8
G26001500104011,2016-2020,MI,Michigan,26,Barry County,15,10401,1,15000US260150104011,"Block Group 1, Census Tract 104.01, Barry County, Michigan",,,761,667,648,19,0,0,0,0,0,0,0,94,56,38,0,0,0,0,0,0,0
G26001500104012,2016-2020,MI,Michigan,26,Barry County,15,10401,2,15000US260150104012,"Block Group 2, Census Tract 104.01, Barry County, Michigan",,,1239,1229,1181,0,38,0,0,0,10,0,10,10,10,0,0,0,0,0,0,0,0
G26001500104013,2016-2020,MI,Michigan,26,Barry County,15,10401,3,15000US260150104013,"Block Group 3, Census Tract 104.01, Barry County, Michigan",,,1445,1334,1318,16,0,0,0,0,0,0,0,111,82,29,0,0,0,0,0,0,0
G26001500104031,2016-2020,MI,Michigan,26,Barry County,15,10403,1,15000US260150104031,"Block Group 1, Census Tract 104.03, Barry County, Michigan",,,1052,1043,991,0,8,14,4,0,26,0,26,9,9,0,0,0,0,0,0,0,0
G26001500104032,2016-2020,MI,Michigan,26,Barry County,15,10403,2,15000US260150104032,"Block Group 2, Census Tract 104.03, Barry County, Michigan",,,1955,1939,1793,0,22,101,0,0,23,0,23,16,0,0,0,0,0,16,0,0,0
G26001500104041,2016-2020,MI,Michigan,26,Barry County,15,10404,1,15000US260150104041,"Block Group 1, Census Tract 104.04, Barry County, Michigan",,,1362,1294,1203,0,0,70,0,0,21,0,21,68,8,60,0,0,0,0,0,0,0
G26001500105001,2016-2020,MI,Michigan,26,Barry County,15,10500,1,15000US260150105001,"Block Group 1, Census Tract 105, Barry County, Michigan",,,1442,1404,1353,24,0,12,0,0,15,7,8,38,31,0,0,0,0,7,0,0,0
G26001500105002,2016-2020,MI,Michigan,26,Barry County,15,10500,2,15000US260150105002,"Block Group 2, Census Tract 105, Barry County, Michigan",,,1049,1049,1016,4,0,0,0,0,29,0,29,0,0,0,0,0,0,0,0,0,0
G26001500105003,2016-2020,MI,Michigan,26,Barry County,15,10500,3,15000US260150105003,"Block Group 3, Census Tract 105, Barry County, Michigan",,,1011,976,966,0,0,6,0,0,4,0,4,35,11,0,0,0,0,0,24,0,24
G26001500106011,2016-2020,MI,Michigan,26,Barry County,15,10601,1,15000US260150106011,"Block Group 1, Census Tract 106.01, Barry County, Michigan",,,950,915,857,0,0,0,0,0,58,0,58,35,35,0,0,0,0,0,0,0,0
G26001500106012,2016-2020,MI,Michigan,26,Barry County,15,10601,2,15000US260150106012,"Block Group 2, Census Tract 106.01, Barry County, Michigan",,,1586,1584,1552,32,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
G26001500106013,2016-2020,MI,Michigan,26,Barry County,15,10601,3,15000US260150106013,"Block Group 3, Census Tract 106.01, Barry County, Michigan",,,1307,1307,1130,55,0,0,0,0,122,0,122,0,0,0,0,0,0,0,0,0,0
G26001500106021,2016-2020,MI,Michigan,26,Barry County,15,10602,1,15000US260150106021,"Block Group 1, Census Tract 106.02, Barry County, Michigan",,,2929,2888,2880,8,0,0,0,0,0,0,0,41,0,0,0,0,0,0,41,41,0
G26001500107001,2016-2020,MI,Michigan,26,Barry County,15,10700,1,15000US260150107001,"Block Group 1, Census Tract 107, Barry County, Michigan",,,643,579,579,0,0,0,0,0,0,0,0,64,64,0,0,0,0,0,0,0,0
